filepath,label,original_split,label_id,split
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/ripe/musa-acuminata-ripe-92930247-1d0a-11ec-b0fb-d8c4975e38aa_jpg.rf.37b9e690cdce80b14ae8a402faa4817a.jpg,ripe,train,1,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/overripe/musa-acuminata-overripe-9db5954d-1d0a-11ec-959e-d8c4975e38aa_jpg.rf.dd34f6cd40687c0661ea62b9b952037f.jpg,overripe,train,0,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/rotten/musa-acuminata-rotten-8ba099e6-2653-11ec-9644-d8c4975e38aa_jpg.rf.40d11ae28bec6768e215ac14358a58ae.jpg,rotten,train,2,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/overripe/musa-acuminata-mold-e3923287-1d0a-11ec-862c-d8c4975e38aa_jpg.rf.3c247a360b93b23a1768739d61a36ec3.jpg,overripe,train,0,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/valid/rotten/musa-acuminata-unripe-8475be1a-1d0a-11ec-b665-d8c4975e38aa-1-_jpg.rf.1207ac90dfabf79e1ffe3e28d66782b8.jpg,rotten,validation,2,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/unripe/musa-acuminata-freshunripe-3376f005-2653-11ec-8566-d8c4975e38aa_jpg.rf.0cd2f0b3c3ceeaacbee1d3d82a443279.jpg,unripe,train,3,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/overripe/musa-acuminata-mold-e57143cc-1d0a-11ec-bf4f-d8c4975e38aa_jpg.rf.fc7dd8dd1f4bfba0830489d994a0e254.jpg,overripe,train,0,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/rotten/musa-acuminata-ripe-6f94af7b-2653-11ec-ab3d-d8c4975e38aa_jpg.rf.abb9456a99bac6853af346dde99f6332.jpg,rotten,train,2,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/ripe/musa-acuminata-banana-caabd121-394a-11ec-89e2-d8c4975e38aa_jpg.rf.62913264aa1c5ca9ab90caf191c040cc.jpg,ripe,train,1,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/rotten/musa-acuminata-rotten-8dea532b-2653-11ec-8874-d8c4975e38aa_jpg.rf.f8eb382a3adae0de0c390f32d432b14d.jpg,rotten,train,2,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/rotten/musa-acuminata-rotten-8d4aee64-2653-11ec-acb9-d8c4975e38aa_jpg.rf.ee01789da302f997c85fee48762eefbd.jpg,rotten,train,2,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/ripe/musa-acuminata-banana-c71a76b0-394a-11ec-8a48-d8c4975e38aa_jpg.rf.0a9645471256aca5b831c8abbf1fd7de.jpg,ripe,train,1,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/unripe/musa-acuminata-unripe-5f9d1e45-2653-11ec-b964-d8c4975e38aa---Copy_jpg.rf.cf4df87b4207adb690e21048ee18b2f0.jpg,unripe,train,3,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/ripe/musa-acuminata-banana-e73e1e13-394a-11ec-8256-d8c4975e38aa_jpg.rf.aa27b53c166a19ace6c7c936a75e79e2.jpg,ripe,train,1,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/overripe/musa-acuminata-overripe-9d2dbba0-1d0a-11ec-a52c-d8c4975e38aa_jpg.rf.471d3976e316e6f85ba55078aee184c8.jpg,overripe,train,0,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/overripe/musa-acuminata-overripe-7ec8eb2d-2653-11ec-bd37-d8c4975e38aa_jpg.rf.4a97f8740f607a3e345a1617cdaf480d.jpg,overripe,train,0,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/ripe/musa-acuminata-ripe-6b80bf15-2653-11ec-a8f7-d8c4975e38aa_jpg.rf.37ab27ddb6b518b7fb106e0dd635e5d6.jpg,ripe,train,1,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/overripe/musa-acuminata-mold-e4985e33-1d0a-11ec-b3ce-d8c4975e38aa_jpg.rf.04229e1b42320685a398f1eb8a13be47.jpg,overripe,train,0,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/ripe/musa-acuminata-freshripe-7c1e9905-1d0a-11ec-a571-d8c4975e38aa_jpg.rf.3f9494c22fba22ff126caeec99774e8f.jpg,ripe,train,1,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/rotten/musa-acuminata-rotten-8819f4ba-2653-11ec-994d-d8c4975e38aa_jpg.rf.0b172a7eb0c399b25a09d6da59895fbb.jpg,rotten,train,2,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/ripe/musa-acuminata-freshripe-43ffe71b-2653-11ec-a507-d8c4975e38aa_jpg.rf.8edc68cc8d3d2c6c21678a5ea597b2b4.jpg,ripe,train,1,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/rotten/musa-acuminata-ripe-957d0525-1d0a-11ec-ad9d-d8c4975e38aa_jpg.rf.c5d85775512e37ed56d61a211469f49b.jpg,rotten,train,2,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/ripe/musa-acuminata-ripe-918f3754-1d0a-11ec-8259-d8c4975e38aa_jpg.rf.31c1da9c970d0f0d0a0639b92621175c.jpg,ripe,train,1,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/overripe/musa-acuminata-overripe-7d4553d5-2653-11ec-89dc-d8c4975e38aa_jpg.rf.3a498243f8ea3c90412d81b8e01c747b.jpg,overripe,train,0,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/ripe/musa-acuminata-banana-f8bba21b-394a-11ec-99f6-d8c4975e38aa_jpg.rf.4c0bf74f3ae505a787ae0f6ce456fe1b.jpg,ripe,train,1,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/ripe/musa-acuminata-banana-f90ec4f5-394a-11ec-a3a1-d8c4975e38aa_jpg.rf.3a60cf5023d1eed502eb3f4e0fc900ea.jpg,ripe,train,1,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/rotten/musa-acuminata-rotten-b1c18d88-1d0a-11ec-aefe-d8c4975e38aa_jpg.rf.52c0855fecf467ac7de44f57084c6599.jpg,rotten,train,2,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/ripe/musa-acuminata-freshripe-49c7ff5b-2653-11ec-88ac-d8c4975e38aa_jpg.rf.3bf23220875ffb5a8761ebc938736f9a.jpg,ripe,train,1,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/overripe/musa-acuminata-overripe-7f2c2c68-2653-11ec-9339-d8c4975e38aa_jpg.rf.cf383ef8e11910278ba722c102724ab9.jpg,overripe,train,0,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/ripe/musa-acuminata-ripe-947dfe70-1d0a-11ec-8307-d8c4975e38aa_jpg.rf.b43ed8e86fcf19a6e896fca86d8b6910.jpg,ripe,train,1,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/ripe/musa-acuminata-banana-cc43d2ae-394a-11ec-9140-d8c4975e38aa_jpg.rf.775c0a76318c51343919f90817807031.jpg,ripe,train,1,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/test/unripe/musa-acuminata-freshunripe-72535631-1d0a-11ec-a3f7-d8c4975e38aa_jpg.rf.6178d26265310cfda871c9cf11efa4b2.jpg,unripe,test,3,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/rotten/musa-acuminata-ripe-99f04bfb-1d0a-11ec-9a7b-d8c4975e38aa_jpg.rf.a3f82bfcf37dd99282f54e16173d0586.jpg,rotten,train,2,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/overripe/musa-acuminata-mold-e1a27087-1d0a-11ec-b202-d8c4975e38aa_jpg.rf.ffbf17faa0e3e67c3cda5721081fc4e1.jpg,overripe,train,0,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/ripe/musa-acuminata-ripe-6d40d44b-2653-11ec-9b3a-d8c4975e38aa_jpg.rf.c237912347ee4370db719dbd59cf19ec.jpg,ripe,train,1,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/unripe/musa-acuminata-freshunripe-3184cd52-2653-11ec-8d25-d8c4975e38aa_jpg.rf.485148195744513f533991e88d096fa8.jpg,unripe,train,3,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/ripe/musa-acuminata-banana-b2636bf9-394a-11ec-a97b-d8c4975e38aa_jpg.rf.866382a41c00e231e2f91c25dd5fd48d.jpg,ripe,train,1,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/overripe/musa-acuminata-overripe-9cefc262-1d0a-11ec-b996-d8c4975e38aa_jpg.rf.754592779671d61cdddbb5ab73d77fb2.jpg,overripe,train,0,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/ripe/musa-acuminata-ripe-6c279617-2653-11ec-9bc3-d8c4975e38aa_jpg.rf.a47c5059368802c7cc5e8dc9a481aa0e.jpg,ripe,train,1,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/unripe/musa-acuminata-freshunripe-3b06464f-2653-11ec-940d-d8c4975e38aa_jpg.rf.3fc9cd3c14215a281cb884e510cadb48.jpg,unripe,train,3,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/rotten/musa-acuminata-ripe-98cd87ba-1d0a-11ec-9639-d8c4975e38aa_jpg.rf.64ad74d498e6938bf5a8d823bbbabd33.jpg,rotten,train,2,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/overripe/musa-acuminata-mold-e2cc5f52-1d0a-11ec-a9af-d8c4975e38aa_jpg.rf.08d786f087ac2db3f4705dd8ac8483ea.jpg,overripe,train,0,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/rotten/musa-acuminata-rotten-814ad4dd-2653-11ec-9c07-d8c4975e38aa_jpg.rf.bd46deb11faf8e6c4fdadb3191302ee7.jpg,rotten,train,2,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/unripe/musa-acuminata-freshunripe-25469a9c-2653-11ec-b1e3-d8c4975e38aa---Copy_jpg.rf.41d2f014aec10e1405a1587fd6785f6e.jpg,unripe,train,3,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/ripe/musa-acuminata-banana-f0924712-394a-11ec-8fb8-d8c4975e38aa_jpg.rf.c869bb36cb18a0860b57636a60de6328.jpg,ripe,train,1,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/overripe/musa-acuminata-overripe-9f3a14d6-1d0a-11ec-b59a-d8c4975e38aa_jpg.rf.7fbc259bb26d32625fe67a6c17f906e1.jpg,overripe,train,0,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/rotten/musa-acuminata-unripe-87373d8c-1d0a-11ec-94d4-d8c4975e38aa-1-_jpg.rf.0ebb73b558b106178d40b3bc26a9d778.jpg,rotten,train,2,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/rotten/musa-acuminata-rotten-81da8e8b-2653-11ec-8f71-d8c4975e38aa_jpg.rf.3fb05348edc7dfecf1ab8d2e1b0231ac.jpg,rotten,train,2,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/rotten/musa-acuminata-unripe-8517cf8e-1d0a-11ec-8ff9-d8c4975e38aa-1-_jpg.rf.77d51e89510a8de6219754c669c7c02e.jpg,rotten,train,2,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/rotten/musa-acuminata-ripe-981ac33c-1d0a-11ec-9b0e-d8c4975e38aa_jpg.rf.70ac85fc99eac018cf4dcf86f5c38e7e.jpg,rotten,train,2,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/overripe/musa-acuminata-mold-e265e311-1d0a-11ec-adbd-d8c4975e38aa_jpg.rf.04e7a8248cfdddca5cd54eab11e26349.jpg,overripe,train,0,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/valid/overripe/musa-acuminata-overripe-a05f3f72-1d0a-11ec-8b01-d8c4975e38aa_jpg.rf.7feb891de7d08cef813c623e6ca27540.jpg,overripe,validation,0,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/ripe/musa-acuminata-banana-ca331268-394a-11ec-8d0e-d8c4975e38aa_jpg.rf.cd92965008121661461cf162e8a276c3.jpg,ripe,train,1,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/ripe/musa-acuminata-banana-f9084054-394a-11ec-a179-d8c4975e38aa_jpg.rf.0977f777c54e0473f82c503540f4b052.jpg,ripe,train,1,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/rotten/musa-acuminata-rotten-a1dc973a-1d0a-11ec-908d-d8c4975e38aa_jpg.rf.3e51977f4c56d71c8d18f309807d0314.jpg,rotten,train,2,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/ripe/musa-acuminata-banana-c7e133af-394a-11ec-a8dd-d8c4975e38aa_jpg.rf.2a862f03829cae8c48acdafdb983a7ea.jpg,ripe,train,1,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/ripe/musa-acuminata-freshripe-7ef23da1-1d0a-11ec-a69a-d8c4975e38aa_jpg.rf.d64202b756a4a4502ceff4d3146979d0.jpg,ripe,train,1,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/unripe/musa-acuminata-freshunripe-1e3e13e3-2653-11ec-93bf-d8c4975e38aa_jpg.rf.3e17e63ae208b2a50b3fee98e886461f.jpg,unripe,train,3,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/rotten/musa-acuminata-unripe-83d1377a-1d0a-11ec-9bc9-d8c4975e38aa-1-_jpg.rf.aca9cb9a8bc6912dec578fe6f43dde2e.jpg,rotten,train,2,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/valid/overripe/musa-acuminata-mold-e37336a1-1d0a-11ec-a0f8-d8c4975e38aa_jpg.rf.eb22e65b606842cefdb15c2183754cad.jpg,overripe,validation,0,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/rotten/musa-acuminata-rotten-8938a344-2653-11ec-a2fc-d8c4975e38aa_jpg.rf.c3283a5c42557d67d54a38196c75e3ed.jpg,rotten,train,2,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/rotten/musa-acuminata-banana-a33a99df-394a-11ec-8a38-d8c4975e38aa_jpg.rf.50519fc8a758afd749c19358711ce453.jpg,rotten,train,2,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/unripe/musa-acuminata-unripe-805117e4-1d0a-11ec-bfe3-d8c4975e38aa_jpg.rf.f26b7b34a77d67be92ff88242896ba90.jpg,unripe,train,3,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/valid/ripe/musa-acuminata-ripe-6b537641-2653-11ec-bb40-d8c4975e38aa_jpg.rf.b01d9c0a1d3a48e00447d18c1862b258.jpg,ripe,validation,1,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/rotten/musa-acuminata-ripe-9ad77d3e-1d0a-11ec-89c4-d8c4975e38aa_jpg.rf.9b54cfb4c7787b168a8d6784f246f8cb.jpg,rotten,train,2,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/overripe/musa-acuminata-overripe-a0f7c824-1d0a-11ec-8db9-d8c4975e38aa_jpg.rf.acce591032559919ebf4b1410e91d0cf.jpg,overripe,train,0,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/overripe/musa-acuminata-mold-e3c1dc2c-1d0a-11ec-a149-d8c4975e38aa_jpg.rf.11dd5e496cd0a3a2995c39c94fde839d.jpg,overripe,train,0,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/overripe/musa-acuminata-overripe-80fd209f-2653-11ec-8345-d8c4975e38aa_jpg.rf.148b02bca53b03f9d707ac59b1e847a1.jpg,overripe,train,0,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/ripe/musa-acuminata-ripe-73a178fe-2653-11ec-858d-d8c4975e38aa_jpg.rf.01df2da16e71677c16007bb4be24debf.jpg,ripe,train,1,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/rotten/musa-acuminata-rotten-bfd4db5c-1d0a-11ec-8a1b-d8c4975e38aa_jpg.rf.75b2e38866e42c535517f2656d2c2555.jpg,rotten,train,2,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/ripe/musa-acuminata-freshripe-7bca5c4b-1d0a-11ec-9155-d8c4975e38aa_jpg.rf.cc96c66951a7f9f8022716bfb3a6e024.jpg,ripe,train,1,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/unripe/musa-acuminata-freshunripe-69326967-1d0a-11ec-b44d-d8c4975e38aa_jpg.rf.6e70c4b5b0702cc112e209b375f344cc.jpg,unripe,train,3,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/rotten/musa-acuminata-rotten-be97453c-1d0a-11ec-b0fa-d8c4975e38aa_jpg.rf.40faa778d281860088e0faffa640e84b.jpg,rotten,train,2,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/rotten/musa-acuminata-unripe-84735acb-1d0a-11ec-ba1f-d8c4975e38aa-1-_jpg.rf.2ab281583ebe395f8cc94c6696ae4bdc.jpg,rotten,train,2,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/overripe/musa-acuminata-overripe-7e77935f-2653-11ec-b21d-d8c4975e38aa_jpg.rf.61a6b0583776ab8a241e3595243db616.jpg,overripe,train,0,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/valid/ripe/musa-acuminata-freshripe-442acb3c-2653-11ec-a09b-d8c4975e38aa_jpg.rf.5733c2a384dbf5f83900cefeb9411c37.jpg,ripe,validation,1,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/rotten/musa-acuminata-rotten-870abc6c-2653-11ec-8faf-d8c4975e38aa_jpg.rf.a39f64d1edfdf1c1003a93b9ae4c24eb.jpg,rotten,train,2,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/rotten/musa-acuminata-rotten-87cf2088-2653-11ec-b9bd-d8c4975e38aa_jpg.rf.e85b9a4964d0df69fe3d8dc29ec2a9bd.jpg,rotten,train,2,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/unripe/musa-acuminata-freshunripe-336d6758-2653-11ec-98ca-d8c4975e38aa_jpg.rf.cc70a162de43aa0da004ae28bbca084b.jpg,unripe,train,3,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/unripe/musa-acuminata-freshunripe-6df5a828-1d0a-11ec-b5b7-d8c4975e38aa_jpg.rf.198c95527e2fc0fc5f69f32e8e88dfb3.jpg,unripe,train,3,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/ripe/musa-acuminata-ripe-6bd1c857-2653-11ec-9cbf-d8c4975e38aa_jpg.rf.a982de7d11c08318ffbe0762efdccff3.jpg,ripe,train,1,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/ripe/musa-acuminata-ripe-93e0b036-1d0a-11ec-bb3f-d8c4975e38aa_jpg.rf.d51eb32dd119efbc1631f544cfebe3b5.jpg,ripe,train,1,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/unripe/musa-acuminata-freshunripe-6928352f-1d0a-11ec-99b8-d8c4975e38aa_jpg.rf.fd752ba70ae07e5385c7577c7ac42d6c.jpg,unripe,train,3,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/unripe/musa-acuminata-freshunripe-66fcf4df-1d0a-11ec-95dc-d8c4975e38aa_jpg.rf.3efb3e8324dc29d3bd7084e99ba34372.jpg,unripe,train,3,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/unripe/musa-acuminata-unripe-623879e5-2653-11ec-abe3-d8c4975e38aa---Copy_jpg.rf.1d6785a4bbe9af5c9aad7c81bfcda395.jpg,unripe,train,3,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/overripe/musa-acuminata-overripe-80501625-2653-11ec-9043-d8c4975e38aa_jpg.rf.81d294463f499e7bf95c733b4cd0be45.jpg,overripe,train,0,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/unripe/musa-acuminata-unripe-80a8c472-1d0a-11ec-9e83-d8c4975e38aa_jpg.rf.75feebe9742442f161171c1920620646.jpg,unripe,train,3,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/rotten/musa-acuminata-unripe-571849d0-2653-11ec-90d7-d8c4975e38aa_jpg.rf.f12303b5c40e56e9d6157399fb9f679e.jpg,rotten,train,2,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/overripe/musa-acuminata-mold-e4cf3231-1d0a-11ec-9869-d8c4975e38aa_jpg.rf.6ed978428ca5297cbd0ac80a9797aa54.jpg,overripe,train,0,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/rotten/musa-acuminata-banana-8c016ce4-394a-11ec-80b3-d8c4975e38aa_jpg.rf.12a45cca0923a2f1cf64878ef71c25b5.jpg,rotten,train,2,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/rotten/musa-acuminata-rotten-86c9a19f-2653-11ec-bd2b-d8c4975e38aa_jpg.rf.6ee26388c5306ac5d58477e519d48930.jpg,rotten,train,2,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/rotten/musa-acuminata-unripe-607f8b0d-2653-11ec-9d59-d8c4975e38aa---Copy_jpg.rf.69733f948a6ba4fdb0b65c71f5a23e0e.jpg,rotten,train,2,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/rotten/musa-acuminata-banana-a3d22882-394a-11ec-bdde-d8c4975e38aa_jpg.rf.a50245a5a1584fc46ca042dc372a1064.jpg,rotten,train,2,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/ripe/musa-acuminata-ripe-94a68321-1d0a-11ec-b986-d8c4975e38aa_jpg.rf.6120e44bc443cbb0d4ea7876d78db212.jpg,ripe,train,1,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/overripe/musa-acuminata-mold-e58b7a37-1d0a-11ec-81a2-d8c4975e38aa_jpg.rf.55801dd98ce7f78e9521ee758acdcc0f.jpg,overripe,train,0,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/ripe/musa-acuminata-freshripe-492ab0f6-2653-11ec-a567-d8c4975e38aa_jpg.rf.6803d26a4a83ace1f0eab72f18d18994.jpg,ripe,train,1,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/ripe/musa-acuminata-banana-f8b78a79-394a-11ec-b276-d8c4975e38aa_jpg.rf.e7c11e793bc472cb0f36632c61d26176.jpg,ripe,train,1,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/valid/overripe/musa-acuminata-overripe-9e1c122b-1d0a-11ec-a36f-d8c4975e38aa_jpg.rf.d5c34c321676dd0e23b649879be0b90e.jpg,overripe,validation,0,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/test/unripe/musa-acuminata-freshunripe-1ce903df-2653-11ec-8e3d-d8c4975e38aa_jpg.rf.e6b74f1ea41140ac8297c226080497d0.jpg,unripe,test,3,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/unripe/musa-acuminata-freshunripe-226ae503-2653-11ec-aafc-d8c4975e38aa_jpg.rf.f97acb91ac0807cc7c96fd0f284c0d77.jpg,unripe,train,3,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/valid/overripe/musa-acuminata-mold-e358fe9a-1d0a-11ec-9cac-d8c4975e38aa_jpg.rf.55cbd60fef897173c98eb336b60e9b63.jpg,overripe,validation,0,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/rotten/musa-acuminata-rotten-b9c9e43e-1d0a-11ec-a5ee-d8c4975e38aa_jpg.rf.8825a458f81ce3829c94c998340bc2bb.jpg,rotten,train,2,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/ripe/musa-acuminata-banana-f3301125-394a-11ec-afc8-d8c4975e38aa_jpg.rf.1d6ec025cab3cfc7770b3b82b4b6dd6d.jpg,ripe,train,1,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/ripe/musa-acuminata-banana-ad7bdad3-394a-11ec-820d-d8c4975e38aa_jpg.rf.604f1fdeaf7340af9aedc713c48497d9.jpg,ripe,train,1,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/ripe/musa-acuminata-freshripe-7f252739-1d0a-11ec-bb42-d8c4975e38aa_jpg.rf.5b686a9af5c552d9da71d4292b6f30a8.jpg,ripe,train,1,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/rotten/musa-acuminata-banana-970408a9-394a-11ec-996d-d8c4975e38aa_jpg.rf.979a27a772e48bbace6dea9921c9184b.jpg,rotten,train,2,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/rotten/musa-acuminata-ripe-95711a8f-1d0a-11ec-b03c-d8c4975e38aa_jpg.rf.1d171b7996b4bf43cc592449b19145a3.jpg,rotten,train,2,train
